s41436, 0, 751963, 0, 2093066, 0, 202306, 29048, 94256, 73342, 1378855, 3684488, 459523, 13581431, 12400081, 556316, 417055, 42061, 0
s41441, 0, 990107, 0, 3099257, 0, 79370, 225115, 65838, 390131, 4439093, 5348633, 1821116, 22664172, 21864050, 1865827, 1704623, 173905, 12947
s41500, 0, 9556267, 0, 13801697, 0, 924061, 295653, 324548, 571591, 9738770, 25875640, 3643469, 100708480, 87243448, 4296508, 3062748, 1012435, 85619
s41516, 0, 0, 0, 126953, 0, 21119, 8860, 0, 9272, 116875, 223480, 49192, 794178, 794178, 47098, 47098, 4425, 0
s41539, 0, 650292, 0, 338927, 0, 9449, 0, 0, 0, 66173, 706170, 19187, 2842206, 1772587, 50325, 0, 24668, 0
s41626, 0, 749852, 0, 2036229, 68072, 2276175, 0, 6731, 0, 0, 1088557, 172699, 6110714, 1866162, 57243, 26088, 8464, 0
s51600, 0, 6943856, 0, 9984774, 10245174, 9269304, 38702, 8859, 58029, 881233, 4718299, 7852977, 46112880, 36670748, 2726725, 1227712, 784407, 29325
s51610, 0, 3059467, 0, 4266530, 1014320, 4293061, 5198, 16744, 0, 17376, 2683785, 823716, 15949115, 10956678, 210959, 81389, 40785, 0
s51624, 0, 158414, 0, 418426, 81464, 364234, 0, 6974, 0, 0, 312312, 91050, 1783177, 871034, 11459, 0, 11337, 0
s51625, 0, 604678, 0, 543193, 0, 368700, 0, 0, 0, 0, 235829, 58277, 349530, 0, 0, 0, 15554, 0
s51627, 0, 3969983, 0, 3989709, 88181, 4071237, 0, 17352, 0, 0, 2756064, 227751, 7906550, 4478021, 67313, 0, 61026, 0
s51700, 0, 3232771, 5, 2909206, 4633444, 2380485, 16783, 15042, 54, 8917, 1712377, 3578514, 21399548, 19937338, 878524, 95808, 324697, 104648
s51719, 0, 213118, 0, 346522, 2723989, 355809, 3802, 0, 0, 0, 179054, 1397086, 2931100, 3034024, 350735, 76525, 60070, 0
s51724, 0, 5842497, 0, 4240547, 1165699, 3702694, 0, 13140, 0, 0, 2539507, 1042127, 12228538, 8954896, 233827, 24393, 41529, 0
s51727, 0, 10360, 0, 74629, 0, 39927, 0, 0, 0, 0, 29516, 32826, 521395, 452797, 10317, 0, 0, 0
s51800, 0, 8190146, 0, 8998409, 13108265, 8425865, 26521, 19084, 0, 12636, 5725147, 9571758, 67086144, 62707748, 1704441, 328904, 635115, 16304
s51817, 0, 2142969, 0, 2963844, 6444001, 2632213, 34723, 7084, 0, 6010, 1933955, 4758080, 26167564, 24865468, 913886, 164043, 259105, 0
s51821, 0, 1583495, 0, 647849, 248844, 421693, 5690, 12474, 116, 2090, 535808, 297379, 5305571, 3830975, 129462, 0, 30294, 0
s51832, 0, 430136, 0, 1095959, 1844344, 1123791, 1570, 2304, 0, 1506, 499479, 1379797, 9358410, 8896680, 258923, 53711, 109181, 0
s51849, 2360, 1640820, 175171, 3651058, 57002, 3402613, 7563, 30366, 78, 1405, 2034783, 79030, 599951, 675819, 26703, 13508, 802, 0
s51900, 13411, 6886137, 3627, 4178504, 8479273, 2863539, 56034, 13650, 156, 24223, 1790703, 6921665, 26999166, 21397962, 1744301, 317124, 423330, 29995
s51915, 0, 6658252, 0, 2670245, 2848471, 1341464, 35082, 0, 0, 3344, 1363529, 3495623, 11939131, 7996146, 904203, 183676, 303648, 33784
s51933, 8123, 2333192, 16247, 865641, 1174884, 645284, 20290, 1397, 354, 6377, 420707, 657214, 3758522, 3117127, 348427, 87822, 51049, 0
s52000, 0, 1505620, 0, 2423944, 6501994, 2534154, 12864, 7886, 89, 5782, 1374935, 4587944, 22374566, 20694838, 790950, 244365, 338184, 6795
s52004, 0, 4080959, 0, 1615702, 146110, 938473, 5796, 5379, 0, 4044, 1229902, 243260, 5199683, 3459627, 131889, 0, 30387, 0
s52017, 0, 820503, 0, 1634629, 1459084, 1680502, 0, 0, 12, 864, 1118905, 821074, 10398807, 7375749, 196445, 30915, 88367, 0
s52021, 0, 16386918, 671770, 9925497, 5532980, 8664157, 38824, 65661, 0, 9307, 6319121, 4689186, 39075468, 29090516, 1168739, 128341, 283864, 84947
s52035, 0, 2986762, 0, 1744346, 808218, 1055938, 168, 11239, 0, 0, 1185096, 742488, 4928884, 3655418, 179765, 1937, 39582, 0
s52100, 1009198, 17291346, 2301092, 9350584, 26618362, 7113159, 629908, 119812, 10149, 226947, 4946065, 19538234, 52535248, 48000220, 5524003, 3129851, 1189345, 225232
s52101, 0, 1314138, 0, 745549, 691897, 640014, 0, 0, 0, 1532, 478667, 338565, 2145339, 295698, 248107, 87695, 22169, 0
s52104, 0, 3552533, 0, 2412076, 734435, 1788664, 2384, 7156, 0, 3368, 1335392, 920445, 9058207, 6300192, 347858, 43081, 160155, 63418
s52121, 102192, 3508234, 798460, 1709831, 933230, 1397492, 38822, 24987, 866, 16419, 1110727, 797203, 4831237, 2746065, 173995, 152288, 139850, 57498
s52135, 0, 1206673, 0, 862548, 984488, 719780, 2406, 0, 0, 0, 630497, 620124, 4075483, 3063523, 210951, 22376, 17563, 0
s52145, 0, 150209, 0, 24998, 0, 0, 0, 0, 0, 0, 0, 162918, 82619, 82619, 55048, 0, 0, 0
s52200, 0, 9019888, 0, 5791227, 3879211, 4928035, 9745, 6338, 0, 5622, 3632193, 3288579, 27558682, 21985158, 675081, 202912, 323582, 21367
s52221, 0, 19405776, 0, 9695361, 6365382, 6100043, 40515, 52864, 52, 7955, 5534893, 6939621, 58583348, 44554404, 1609404, 263338, 479647, 12567
s52249, 0, 7550258, 72757, 5245201, 502564, 3828964, 3272, 6876, 0, 3722, 3615924, 530305, 16124728, 9804468, 188577, 13889, 137587, 0
s52300, 0, 5816133, 0, 6689512, 27548066, 5697744, 86915, 18335, 145, 19477, 3741536, 17431444, 48110940, 47484868, 4365850, 1107330, 895510, 28564
s52301, 0, 4242482, 0, 1921652, 1435175, 1225712, 10491, 6107, 0, 1354, 1360878, 1261991, 6860925, 4709038, 449574, 27914, 136533, 7591
s52304, 0, 2569933, 0, 1756819, 2581417, 1309523, 19048, 0, 0, 10118, 920310, 2005624, 9077436, 7166899, 554770, 13265, 74256, 0
s52309, 0, 8411760, 0, 4323527, 563771, 3033377, 5031, 0, 0, 0, 2554092, 1161003, 17356086, 8424153, 209054, 0, 165947, 0
s52319, 0, 480475, 0, 457495, 922302, 279506, 3970, 0, 0, 4418, 234042, 631180, 3157903, 2203726, 327171, 55221, 18452, 0
s52400, 0, 7142420, 14232, 4894756, 27091030, 3773548, 106729, 21863, 713, 45453, 2658551, 18795044, 43469180, 41935468, 4135210, 1489417, 1317024, 58559
s52401, 0, 2324673, 0, 818027, 1484365, 633393, 8175, 6081, 64, 1159, 595209, 1104912, 3346935, 3312545, 224683, 37354, 126198, 0
s52420, 0, 308999, 0, 91992, 543639, 22495, 7116, 0, 0, 0, 56473, 361216, 536346, 206289, 117341, 0, 58703, 0
s52448, 0, 1845382, 0, 389998, 1908463, 423075, 6703, 1286, 0, 0, 308152, 1522134, 3380521, 2507867, 336446, 0, 104439, 0
s52500, 71261, 9101285, 158333, 4010728, 16750258, 3135128, 134711, 30531, 1258, 49078, 2353740, 12725633, 35723304, 30900316, 3332011, 882201, 703287, 88488
s52520, 0, 2630019, 53240, 555090, 2263808, 300194, 3086, 0, 0, 9478, 118882, 1998254, 5028181, 4037781, 755842, 128746, 154575, 0
s52531, 0, 1391799, 0, 90243, 0, 0, 0, 0, 0, 0, 49529, 190248, 660539, 247701, 64485, 0, 18048, 0
s52545, 0, 1303179, 0, 638143, 262530, 464232, 0, 0, 0, 0, 322311, 351403, 2712482, 2402676, 120878, 34488, 43584, 9078
s52600, 0, 7585767, 0, 7235287, 17135544, 6506362, 43067, 9991, 88, 19673, 4482555, 11089106, 51740172, 44492992, 2514172, 447521, 713097, 0
s52615, 0, 3173695, 0, 3635656, 855795, 3724303, 7953, 2416, 0, 2928, 2541543, 999494, 21801172, 13010572, 338080, 62492, 81059, 0
s52617, 0, 0, 0, 223489, 2292136, 193329, 12649, 0, 0, 3035, 47591, 1827366, 1494649, 1412007, 294640, 83546, 82231, 0
s52632, 0, 761056, 0, 1342498, 628179, 1232015, 5340, 0, 0, 1961, 880492, 637085, 8351245, 5898277, 111957, 0, 14752, 0
s52635, 0, 5975038, 0, 4473837, 12219270, 3788651, 30675, 6451, 52, 5968, 2942589, 8367287, 29493004, 21971308, 1657384, 234071, 706026, 7645
s52649, 0, 230137, 0, 573047, 94736, 277426, 0, 0, 0, 0, 119164, 0, 219350, 75859, 22451, 0, 3510, 0
s52700, 0, 5177337, 0, 4591158, 13588204, 4164086, 44159, 10242, 0, 13684, 2380382, 9456352, 40296224, 37637396, 2015127, 485241, 461168, 3301
s52709, 0, 17522744, 0, 9438096, 18783664, 7444218, 78074, 8544, 6056, 26708, 5934801, 12779689, 71376136, 57826724, 2883010, 356828, 686404, 9133
s52714, 0, 2039400, 0, 1489187, 280847, 1094502, 3196, 0, 0, 0, 1117055, 330365, 3526268, 856966, 101099, 0, 3644, 0
s52724, 414, 2672298, 829, 3785563, 2091280, 3936166, 15938, 9954, 31, 5790, 2675541, 2244726, 32258444, 26320866, 481173, 87508, 153402, 30923
s52727, 0, 3726138, 0, 4616844, 483845, 4279462, 8022, 6934, 0, 2946, 2992403, 575140, 24782760, 16042086, 167623, 41647, 53902, 15142
s52800, 143, 3393845, 287, 1483029, 2424226, 1075550, 15115, 9943, 23, 7265, 1143906, 2331275, 15859262, 14550191, 518927, 50741, 227857, 14636
s52815, 0, 2163919, 0, 856309, 136108, 211622, 7589, 0, 0, 2787, 272988, 1132631, 4099902, 2790716, 307491, 18137, 96776, 0
s62900, 0, 95790, 0, 976214, 0, 294005, 2210, 31359, 1122, 2009438, 1078084, 844935, 5275774, 4858051, 481155, 363606, 87753, 0
s62907, 0, 0, 0, 67238, 0, 22291, 0, 0, 0, 376247, 75075, 160034, 242978, 242978, 67994, 67994, 5268, 0
s62930, 0, 34665, 0, 427242, 0, 120326, 2974, 5412, 2294, 1208847, 403580, 540577, 1291255, 1388353, 286669, 201523, 293796, 0
s62944, 0, 659171, 0, 4237928, 25159, 1052306, 6029, 79281, 10191, 12374728, 3891414, 5379326, 20807658, 21157574, 3431235, 2413600, 852998, 32644
s63000, 0, 210731, 0, 4901729, 111100, 1137536, 15614, 47253, 33248, 31106690, 4541271, 15020624, 26670396, 25662654, 8650435, 6459762, 2438617, 59610
s63023, 0, 181461, 0, 3884314, 48081, 766361, 11515, 113342, 27794, 20026356, 3688598, 9077709, 19111484, 18916846, 5592847, 4199881, 2261284, 98694
s63038, 0, 5085, 0, 880282, 0, 38723, 0, 8509, 0, 4735261, 883505, 2042765, 4791084, 4791079, 968184, 734809, 199648, 0
s63044, 0, 0, 0, 5506, 0, 0, 0, 0, 0, 232829, 0, 116414, 9726, 0, 73643, 73643, 4345, 0
s63100, 0, 140706, 0, 512919, 1, 102668, 0, 16684, 995, 2073461, 482949, 825493, 2425417, 2465696, 658596, 505461, 608150, 4523
s63123, 0, 0, 0, 15374, 0, 0, 0, 0, 208, 404333, 12792, 185419, 87586, 77854, 109902, 102167, 8715, 0
s63144, 0, 0, 0, 76721, 0, 11864, 0, 0, 0, 70793, 65854, 47378, 773558, 773558, 63111, 54472, 21783, 0
s63200, 0, 0, 0, 94141, 0, 4800, 0, 0, 0, 2222854, 97078, 1025831, 597930, 661131, 642050, 550249, 94672, 0
s63244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240462, 0, 120231, 0, 9726, 76057, 76057, 18730, 0
s63349, 0, 77743, 0, 78371, 0, 82857, 0, 0, 0, 0, 61471, 0, 0, 0, 0, 0, 0, 0
s73300, 0, 305790, 0, 1991753, 78352, 347862, 4003, 12213, 6313, 2472921, 958843, 6342418, 8743761, 8660219, 783424, 366659, 571570, 6232
s73312, 0, 551601, 0, 2766316, 0, 794587, 0, 15836, 0, 1689189, 1568567, 4517530, 9666264, 9608240, 590078, 170468, 544291, 91217
s73333, 5198, 7218637, 10397, 6637408, 99668, 1553332, 4901, 20229, 6775, 1359018, 2669663, 5377912, 25346836, 18692836, 709214, 366326, 333727, 50585
s73400, 0, 2844351, 0, 10707673, 80826, 2441724, 6399, 80920, 76761, 8250219, 5233570, 23912664, 42456388, 41295500, 3325342, 1371364, 1896614, 204821
s73443, 0, 0, 0, 466709, 0, 114666, 0, 5155, 6968, 313289, 275433, 875005, 1755043, 1716259, 115621, 52308, 135651, 4250
s73444, 0, 0, 0, 183455, 0, 34436, 0, 5102, 2067, 162152, 111790, 329037, 548103, 543246, 46397, 22629, 29070, 996
s73447, 0, 1356774, 0, 3051660, 46110, 771670, 83, 18664, 6952, 868650, 1503979, 3210172, 10720191, 9978846, 477956, 229482, 352709, 43706
s73500, 0, 334083, 0, 2533869, 964, 427322, 187, 30271, 18442, 1694611, 1263547, 5300847, 10193156, 10091546, 675365, 259668, 528240, 29433
s73512, 0, 2858272, 0, 8194726, 14313, 2007305, 3113, 41960, 13948, 3332203, 3806930, 10916126, 32181870, 28393318, 1344511, 818146, 805975, 96583
s73533, 0, 7644784, 0, 7792606, 13390, 1641160, 0, 44026, 16357, 1866059, 3125728, 7244261, 29047902, 24849892, 770079, 475109, 391371, 0
s73549, 18604, 2410614, 37209, 1658815, 40, 447752, 7, 10, 10, 72, 436023, 154102, 1034847, 14510, 43550, 33, 126407, 0
s83600, 0, 239907, 0, 1690011, 0, 66489, 0, 0, 0, 0, 1050574, 0, 14477217, 13742167, 781023, 373645, 154916, 0
s83700, 0, 18445222, 0, 18724352, 0, 1244908, 43576, 124297, 53318, 1164010, 15409788, 660838, 218775872, 198351584, 9962058, 5566276, 1730851, 19544
s83703, 0, 2892188, 42288, 4568417, 0, 376486, 10137, 21508, 10609, 115158, 3086041, 148235, 58779208, 55817128, 2302694, 1569416, 536953, 0
s83706, 0, 51750, 0, 194567, 0, 0, 0, 0, 0, 0, 50622, 0, 2083334, 2083334, 198421, 112455, 9686, 0
s83716, 0, 2653306, 0, 4265481, 0, 344226, 0, 28624, 0, 0, 3132761, 15476, 38710604, 33250710, 585285, 335226, 75410, 0
s83734, 0, 138625, 0, 1090981, 0, 62960, 0, 2722, 0, 0, 908289, 17855, 11583064, 10119062, 189679, 183851, 20892, 0
s83800, 0, 5107188, 0, 6259249, 797720, 872140, 20646, 18987, 71103, 826818, 4181284, 406586, 59199804, 54654900, 5271023, 2383240, 997251, 103989
s83811, 0, 885881, 0, 2908179, 0, 209922, 0, 9465, 0, 0, 1531348, 122609, 37125264, 34752328, 4955679, 2412160, 1079164, 0
s83826, 0, 4746981, 0, 5982445, 681104, 662023, 10639, 28741, 61703, 416518, 3777152, 378565, 62318740, 58347732, 6487495, 2574057, 1558197, 0
s83828, 0, 1805105, 0, 1695380, 0, 120303, 0, 3292, 0, 0, 1430329, 0, 20065476, 14870631, 492594, 209577, 96393, 0
s83841, 0, 451260, 0, 1166939, 0, 21706, 0, 0, 0, 0, 528461, 24625, 15687660, 15135140, 2825384, 1523866, 468704, 0
s83900, 0, 4050651, 0, 5784789, 0, 373664, 0, 30386, 1020, 4859, 3586679, 293096, 65737264, 61603444, 6136280, 3122933, 1367600, 0
s83902, 0, 4028, 0, 91456, 0, 0, 0, 0, 0, 0, 44923, 0, 610861, 610861, 11133, 11133, 0, 0
s83903, 0, 189563, 0, 1290051, 0, 88749, 9689, 16518, 10140, 142961, 1263170, 60171, 13286148, 11878123, 832388, 333986, 272979, 0
s83906, 0, 3525070, 0, 3601458, 0, 372256, 0, 5033, 562, 774, 2667614, 25364, 42354056, 40524024, 2890763, 1025041, 578396, 5369
s83942, 0, 485934, 0, 4512750, 0, 603822, 0, 12336, 0, 2981, 3335237, 91315, 60322392, 58238944, 3472199, 1545529, 698399, 0
s83946, 0, 269422, 0, 227380, 0, 53171, 0, 4650, 0, 0, 275326, 0, 0, 0, 0, 0, 0, 0
s84000, 0, 111558, 0, 1490659, 3418, 217734, 5524, 4817, 134, 182817, 1134330, 636234, 18897324, 18167318, 717014, 408501, 414934, 18176
s84033, 0, 1028750, 0, 2839211, 3817, 359627, 14697, 8761, 74, 2963, 2277668, 117067, 29411800, 28622544, 1147447, 902666, 378761, 5139
s84046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37064, 0, 0, 0, 0, 0, 0, 0
s84049, 95032, 8098596, 216851, 9398446, 0, 1307949, 0, 18430, 0, 0, 8714436, 0, 37073708, 32807778, 301126, 150077, 395061, 30624
s84100, 0, 41415, 0, 4152297, 10639, 422038, 7166, 16315, 2234, 951697, 2679808, 1469292, 47751416, 47299356, 3370091, 2213728, 733825, 44573
s84123, 0, 248575, 0, 469455, 0, 62894, 0, 3016, 0, 54276, 381243, 27306, 6442570, 6442570, 270610, 164844, 68457, 1559
s84133, 0, 199301, 0, 2985575, 4819, 291454, 2251, 19799, 0, 0, 2074654, 10510, 38562544, 37566452, 922484, 656835, 283712, 0
s84137, 0, 0, 0, 134160, 0, 34644, 0, 0, 0, 0, 99993, 0, 1820502, 1820502, 0, 0, 0, 0
s84146, 0, 2646096, 0, 11019546, 0, 1206913, 0, 94082, 0, 0, 8766933, 44442, 95299304, 79922080, 1631468, 1128990, 337853, 0
s84200, 0, 1552568, 0, 4546959, 0, 618167, 582, 15300, 1145, 1575, 3198723, 96059, 53952268, 52126668, 1933823, 1114204, 390964, 12685
s84202, 0, 2006744, 0, 2142430, 0, 239931, 0, 10905, 0, 0, 1897003, 1465, 15009057, 13672566, 244873, 194572, 49969, 11050
s84205, 0, 3291443, 0, 6722672, 0, 932381, 0, 30637, 0, 0, 6068824, 0, 27718374, 23260144, 383971, 233655, 27474, 0
s84206, 0, 1700635, 0, 3164756, 0, 267108, 0, 6981, 0, 0, 2376019, 21943, 39145924, 36727380, 1683788, 854084, 275348, 0
s84216, 0, 208169, 0, 169525, 0, 0, 0, 3390, 0, 0, 126352, 0, 0, 0, 0, 0, 0, 0
s84239, 0, 0, 0, 118600, 0, 29647, 0, 0, 0, 0, 63799, 0, 1050804, 1050804, 45818, 45818, 32852, 0
s84246, 0, 3516443, 0, 2796502, 0, 251829, 0, 0, 0, 0, 2597781, 0, 22835428, 17932198, 187983, 187983, 15139, 0
s84300, 0, 3528495, 0, 2181179, 0, 200929, 0, 17167, 0, 0, 1823206, 29463, 25241828, 22968190, 878425, 460653, 198500, 3024
s84302, 0, 251570, 0, 78704, 0, 54447, 0, 0, 0, 0, 58660, 0, 0, 0, 0, 0, 0, 0
s84346, 36160, 4317290, 0, 4439565, 9515, 693981, 4490, 13269, 373, 1452, 4522911, 15452, 14696443, 10447548, 117165, 117165, 14356, 0
s84349, 0, 7293684, 0, 7753700, 0, 850572, 0, 17111, 0, 0, 6320425, 0, 45159168, 32133288, 387421, 181094, 119380, 25748
s84400, 0, 0, 0, 2922450, 56625, 315297, 12906, 11494, 3154, 1784668, 1855702, 1008739, 33793172, 33600720, 3561615, 2431986, 1069356, 95946
s84407, 0, 3737, 0, 614779, 0, 26383, 0, 0, 0, 90184, 286554, 109238, 7532116, 7455291, 1252034, 634053, 298066, 0
s84423, 0, 0, 0, 311398, 478, 2452, 79, 0, 136, 793357, 137160, 259609, 3875761, 3867587, 1105580, 401565, 242399, 6105
s84430, 0, 13106, 0, 308106, 0, 39445, 0, 653, 0, 0, 195265, 11025, 3484116, 3484116, 111188, 107025, 33337, 0
s84433, 0, 122618, 0, 110532, 0, 26545, 0, 0, 0, 0, 72449, 12851, 1558251, 1558251, 76997, 33173, 10113, 9096
s84437, 0, 36938, 0, 4278675, 3766, 534754, 0, 13788, 0, 2417, 2873777, 62603, 49104284, 48222684, 1437625, 1264705, 550111, 1698
s84444, 0, 682095, 0, 2769669, 30384, 289698, 0, 4892, 997, 324983, 1568250, 490596, 35316900, 34817904, 3719338, 1980239, 1218321, 52047
s84449, 0, 1641240, 0, 8342111, 29845, 1118408, 128, 55123, 30, 41, 6811899, 2326, 81223368, 70803296, 762015, 687066, 326640, 17158
s84500, 9469, 1105978, 38771, 3146739, 17896, 186268, 33508, 18087, 37278, 407862, 2358418, 214764, 35837800, 35821452, 2198725, 1128082, 459922, 10569
s84505, 0, 1355558, 0, 2222484, 0, 111814, 0, 9033, 0, 0, 1750313, 0, 9430675, 7816386, 91331, 91331, 15353, 0
s84513, 0, 950088, 0, 3887619, 0, 518338, 0, 50198, 0, 0, 3901057, 0, 27499906, 23103440, 363859, 246994, 101611, 0
s84516, 0, 133282, 0, 746608, 0, 79066, 0, 0, 0, 0, 488492, 0, 7986835, 7449459, 74323, 74323, 29935, 0
s84539, 0, 1666958, 0, 3612689, 0, 134730, 0, 18883, 0, 0, 2666782, 29152, 38589564, 34178724, 1657946, 876420, 208577, 0
s84600, 0, 3680803, 0, 10071946, 0, 829157, 5054, 30954, 5289, 333335, 6952942, 224498, 98563680, 88869176, 2813433, 2095328, 599616, 0
s84605, 0, 225116, 0, 4459423, 0, 593333, 0, 24957, 0, 0, 3860433, 0, 38542132, 31695378, 272142, 200419, 28653, 0
s84613, 0, 73600, 0, 2181289, 0, 227233, 0, 18043, 0, 0, 1650010, 11056, 22769042, 19431972, 750961, 500023, 94123, 0
s84646, 0, 1526642, 0, 4580570, 0, 474602, 0, 23519, 0, 0, 3399849, 214526, 34764772, 28014594, 119947, 92953, 156109, 0
